Date, Open, High, Low, Close, Total Volume, UnAdjusted Close
20000920,3416.80000000,3424.30000000,3373.70000000,3378.50000000,       0,3378.50000000
20000921,3378.50000000,3382.00000000,3310.00000000,3346.60000000,       0,3346.60000000
20000922,3346.60000000,3366.00000000,3306.40000000,3362.10000000,       0,3362.10000000
20000925,3362.10000000,3424.60000000,3362.10000000,3407.40000000,       0,3407.40000000
20000926,3407.40000000,3411.40000000,3356.70000000,3367.60000000,       0,3367.60000000
20000927,3367.60000000,3449.20000000,3359.20000000,3405.40000000,       0,3405.40000000
20000928,3405.40000000,3408.70000000,3367.30000000,3393.30000000,       0,3393.30000000
20000929,3393.30000000,3416.30000000,3378.40000000,3393.90000000,       0,3393.90000000
20001002,3393.90000000,3413.60000000,3369.00000000,3369.00000000,       0,3369.00000000
20001003,3369.00000000,3410.70000000,3367.60000000,3405.50000000,       0,3405.50000000
20001004,3405.50000000,3409.60000000,3374.20000000,3406.10000000,       0,3406.10000000
20001005,3406.10000000,3422.00000000,3398.50000000,3405.10000000,       0,3405.10000000
20001006,3405.10000000,3440.20000000,3399.50000000,3434.10000000,       0,3434.10000000
20001009,3434.10000000,3437.00000000,3384.40000000,3393.40000000,       0,3393.40000000
20001010,3393.40000000,3409.90000000,3375.30000000,3382.70000000,       0,3382.70000000
20001011,3382.70000000,3382.70000000,3322.20000000,3346.90000000,       0,3346.90000000
20001012,3346.90000000,3367.80000000,3289.90000000,3321.70000000,       0,3321.70000000
20001013,3321.70000000,3330.10000000,3273.60000000,3330.10000000,       0,3330.10000000
20001016,3330.10000000,3377.10000000,3330.10000000,3372.30000000,       0,3372.30000000
20001017,3372.30000000,3377.00000000,3331.50000000,3332.90000000,       0,3332.90000000
20001018,3332.90000000,3337.10000000,3280.90000000,3330.70000000,       0,3330.70000000
20001019,3330.70000000,3363.90000000,3327.20000000,3336.00000000,       0,3336.00000000
20001020,3336.00000000,3373.50000000,3325.50000000,3357.00000000,       0,3357.00000000
20001023,3357.00000000,3377.60000000,3310.40000000,3362.90000000,       0,3362.90000000
20001024,3362.90000000,3432.20000000,3358.10000000,3422.20000000,       0,3422.20000000
20001025,3422.20000000,3452.10000000,3400.80000000,3443.60000000,       0,3443.60000000
20001026,3443.60000000,3468.60000000,3422.00000000,3429.60000000,       0,3429.60000000
20001027,3429.60000000,3494.60000000,3424.00000000,3479.10000000,       0,3479.10000000
20001030,3479.10000000,3511.90000000,3448.70000000,3511.90000000,       0,3511.90000000
20001031,3511.90000000,3558.60000000,3511.90000000,3518.10000000,       0,3518.10000000
20001101,3518.10000000,3564.80000000,3518.10000000,3549.40000000,       0,3549.40000000
20001102,3549.40000000,3559.20000000,3528.20000000,3532.70000000,       0,3532.70000000
20001103,3532.70000000,3553.90000000,3517.20000000,3544.20000000,       0,3544.20000000
20001106,3544.20000000,3574.50000000,3544.20000000,3562.90000000,       0,3562.90000000
20001107,3562.90000000,3590.30000000,3550.40000000,3590.30000000,       0,3590.30000000
20001108,3590.30000000,3618.80000000,3588.70000000,3604.00000000,       0,3604.00000000
20001109,3604.00000000,3619.10000000,3575.50000000,3582.40000000,       0,3582.40000000
20001110,3582.40000000,3610.90000000,3558.50000000,3610.90000000,       0,3610.90000000
20001113,3610.90000000,3610.90000000,3553.90000000,3557.60000000,       0,3557.60000000
20001114,3557.60000000,3610.80000000,3557.60000000,3604.20000000,       0,3604.20000000
20001115,3604.20000000,3612.60000000,3579.60000000,3607.70000000,       0,3607.70000000
20001116,3607.70000000,3630.10000000,3601.80000000,3613.40000000,       0,3613.40000000
20001117,3613.40000000,3662.20000000,3601.40000000,3640.10000000,       0,3640.10000000
20001120,3640.10000000,3647.40000000,3612.70000000,3614.80000000,       0,3614.80000000
20001121,3614.80000000,3639.10000000,3609.40000000,3633.10000000,       0,3633.10000000
20001122,3633.10000000,3639.30000000,3583.90000000,3591.10000000,       0,3591.10000000
20001123,3591.10000000,3606.60000000,3575.70000000,3606.60000000,       0,3606.60000000
20001124,3606.60000000,3656.50000000,3584.60000000,3642.70000000,       0,3642.70000000
20001127,3642.70000000,3660.30000000,3628.80000000,3633.30000000,       0,3633.30000000
20001128,3633.30000000,3639.40000000,3587.50000000,3603.00000000,       0,3603.00000000
20001129,3603.00000000,3603.00000000,3560.80000000,3584.60000000,       0,3584.60000000
20001130,3584.60000000,3593.00000000,3547.00000000,3593.00000000,       0,3593.00000000
20001201,3593.00000000,3611.20000000,3561.20000000,3590.10000000,       0,3590.10000000
20001204,3590.10000000,3593.80000000,3549.80000000,3593.80000000,       0,3593.80000000
20001205,3593.80000000,3651.50000000,3593.80000000,3642.30000000,       0,3642.30000000
20001206,3642.30000000,3663.40000000,3590.90000000,3604.90000000,       0,3604.90000000
20001207,3604.90000000,3605.00000000,3550.80000000,3581.70000000,       0,3581.70000000
20001208,3581.70000000,3625.00000000,3576.20000000,3598.70000000,       0,3598.70000000
20001211,3598.70000000,3633.50000000,3580.20000000,3603.80000000,       0,3603.80000000
20001212,3603.80000000,3617.50000000,3588.00000000,3617.50000000,       0,3617.50000000
20001213,3617.50000000,3625.20000000,3589.00000000,3599.60000000,       0,3599.60000000
20001214,3599.60000000,3603.20000000,3558.60000000,3578.20000000,       0,3578.20000000
20001215,3578.20000000,3584.50000000,3550.40000000,3554.00000000,       0,3554.00000000
20001218,3554.00000000,3594.70000000,3549.60000000,3589.80000000,       0,3589.80000000
20001219,3589.80000000,3618.10000000,3564.20000000,3605.50000000,       0,3605.50000000
20001220,3605.50000000,3605.50000000,3535.90000000,3578.10000000,       0,3578.10000000
20001221,3578.10000000,3578.10000000,3534.10000000,3551.00000000,       0,3551.00000000
20001222,3551.00000000,3564.30000000,3537.90000000,3537.90000000,       0,3537.90000000
20001225,3537.90000000,3537.90000000,3537.90000000,3537.90000000,       0,3537.90000000
20001226,3537.90000000,3537.90000000,3537.90000000,3537.90000000,       0,3537.90000000
20001227,3537.90000000,3607.50000000,3537.90000000,3607.50000000,       0,3607.50000000
20001228,3607.50000000,3611.40000000,3585.10000000,3595.60000000,       0,3595.60000000
20001229,3595.60000000,3615.90000000,3555.60000000,3573.70000000,       0,3573.70000000
20010101,3573.70000000,3573.70000000,3573.70000000,3573.70000000,       0,3573.70000000
20010102,3573.70000000,3629.20000000,3555.20000000,3582.10000000,       0,3582.10000000
20010103,3582.10000000,3582.10000000,3523.00000000,3524.10000000,       0,3524.10000000
20010104,3524.10000000,3612.20000000,3524.10000000,3588.10000000,       0,3588.10000000
20010105,3588.10000000,3602.00000000,3549.60000000,3566.30000000,       0,3566.30000000
20010108,3566.30000000,3586.30000000,3562.70000000,3575.80000000,       0,3575.80000000
20010109,3575.80000000,3597.20000000,3539.40000000,3544.40000000,       0,3544.40000000
20010110,3544.40000000,3545.00000000,3505.50000000,3519.20000000,       0,3519.20000000
20010111,3519.20000000,3523.50000000,3474.70000000,3504.40000000,       0,3504.40000000
20010112,3504.40000000,3536.50000000,3503.60000000,3520.90000000,       0,3520.90000000
20010115,3520.90000000,3540.80000000,3511.60000000,3536.10000000,       0,3536.10000000
20010116,3536.10000000,3539.40000000,3477.50000000,3486.90000000,       0,3486.90000000
20010117,3486.90000000,3536.40000000,3486.90000000,3536.30000000,       0,3536.30000000
20010118,3536.30000000,3555.90000000,3530.40000000,3554.90000000,       0,3554.90000000
20010119,3554.90000000,3594.90000000,3536.80000000,3550.60000000,       0,3550.60000000
20010122,3550.60000000,3553.20000000,3517.30000000,3547.50000000,       0,3547.50000000
20010123,3547.50000000,3549.80000000,3523.20000000,3542.20000000,       0,3542.20000000
20010124,3542.20000000,3580.00000000,3542.20000000,3562.40000000,       0,3562.40000000
20010125,3562.40000000,3580.80000000,3543.70000000,3561.50000000,       0,3561.50000000
20010126,3561.50000000,3576.40000000,3536.10000000,3566.10000000,       0,3566.10000000
20010129,3566.10000000,3584.90000000,3546.40000000,3580.30000000,       0,3580.30000000
20010130,3580.30000000,3588.50000000,3563.20000000,3585.60000000,       0,3585.60000000
20010131,3585.60000000,3593.20000000,3554.20000000,3571.90000000,       0,3571.90000000
20010201,3571.90000000,3580.90000000,3552.80000000,3568.80000000,       0,3568.80000000
20010202,3568.80000000,3583.00000000,3417.20000000,3570.50000000,       0,3570.50000000
20010205,3570.50000000,3572.30000000,3556.10000000,3561.40000000,       0,3561.40000000
20010206,3561.40000000,3581.90000000,3553.30000000,3568.00000000,       0,3568.00000000
20010207,3568.00000000,3568.00000000,3524.40000000,3550.90000000,       0,3550.90000000
20010208,3550.90000000,3551.80000000,3510.40000000,3511.70000000,       0,3511.70000000
20010209,3511.70000000,3511.70000000,3464.60000000,3474.40000000,       0,3474.40000000
20010212,3474.40000000,3514.80000000,3470.30000000,3514.80000000,       0,3514.80000000
20010213,3514.80000000,3539.20000000,3501.10000000,3531.90000000,       0,3531.90000000
20010214,3531.90000000,3531.90000000,3491.90000000,3512.70000000,       0,3512.70000000
20010215,3512.70000000,3533.90000000,3508.00000000,3515.80000000,       0,3515.80000000
20010216,3515.80000000,3515.80000000,3466.20000000,3469.40000000,       0,3469.40000000
20010219,3469.40000000,3489.60000000,3460.80000000,3481.20000000,       0,3481.20000000
20010220,3481.20000000,3507.80000000,3426.50000000,3429.10000000,       0,3429.10000000
20010221,3429.10000000,3431.50000000,3389.60000000,3429.70000000,       0,3429.70000000
20010222,3429.70000000,3440.90000000,3396.50000000,3436.70000000,       0,3436.70000000
20010223,3436.70000000,3448.40000000,3390.00000000,3408.70000000,       0,3408.70000000
20010226,3408.70000000,3470.30000000,3408.70000000,3417.70000000,       0,3417.70000000
20010227,3417.70000000,3440.40000000,3395.90000000,3414.30000000,       0,3414.30000000
20010228,3414.30000000,3443.50000000,3395.90000000,3406.90000000,       0,3406.90000000
20010301,3406.90000000,3433.00000000,3379.20000000,3401.40000000,       0,3401.40000000
20010302,3401.40000000,3417.50000000,3372.30000000,3396.00000000,       0,3396.00000000
20010305,3396.00000000,3429.90000000,3390.90000000,3429.90000000,       0,3429.90000000
20010306,3429.90000000,3464.90000000,3426.80000000,3450.80000000,       0,3450.80000000
20010307,3450.80000000,3458.30000000,3427.50000000,3437.10000000,       0,3437.10000000
20010308,3437.10000000,3454.90000000,3412.30000000,3417.70000000,       0,3417.70000000
20010309,3417.70000000,3417.70000000,3380.10000000,3386.40000000,       0,3386.40000000
20010312,3386.40000000,3386.40000000,3302.20000000,3322.90000000,       0,3322.90000000
20010313,3322.90000000,3322.90000000,3272.50000000,3272.50000000,       0,3272.50000000
20010314,3272.50000000,3288.40000000,3158.50000000,3221.40000000,       0,3221.40000000
20010315,3221.40000000,3257.50000000,3214.20000000,3257.50000000,       0,3257.50000000
20010316,3257.50000000,3257.60000000,3175.40000000,3188.70000000,       0,3188.70000000
20010319,3188.70000000,3203.70000000,3156.00000000,3160.20000000,       0,3160.20000000
20010320,3160.20000000,3202.50000000,3160.20000000,3202.50000000,       0,3202.50000000
20010321,3202.50000000,3202.50000000,3103.00000000,3134.90000000,       0,3134.90000000
20010322,3134.90000000,3136.20000000,2996.90000000,3024.60000000,       0,3024.60000000
20010323,3024.60000000,3100.00000000,3024.60000000,3071.40000000,       0,3071.40000000
20010326,3071.40000000,3175.30000000,3071.40000000,3165.20000000,       0,3165.20000000
20010327,3165.20000000,3240.70000000,3160.10000000,3240.20000000,       0,3240.20000000
20010328,3240.20000000,3240.20000000,3161.40000000,3177.20000000,       0,3177.20000000
20010329,3177.20000000,3177.20000000,3134.20000000,3167.20000000,       0,3167.20000000
20010330,3167.20000000,3189.80000000,3134.70000000,3161.50000000,       0,3161.50000000
20010402,3161.50000000,3169.70000000,3132.70000000,3166.10000000,       0,3166.10000000
20010403,3166.10000000,3166.10000000,3053.30000000,3062.00000000,       0,3062.00000000
20010404,3062.00000000,3098.20000000,3001.90000000,3096.20000000,       0,3096.20000000
20010405,3096.20000000,3162.30000000,3095.40000000,3146.00000000,       0,3146.00000000
20010406,3146.00000000,3186.70000000,3084.10000000,3123.40000000,       0,3123.40000000
20010409,3123.40000000,3147.80000000,3084.50000000,3144.30000000,       0,3144.30000000
20010410,3144.30000000,3217.70000000,3144.30000000,3217.70000000,       0,3217.70000000
20010411,3217.70000000,3239.70000000,3190.80000000,3201.90000000,       0,3201.90000000
20010412,3201.90000000,3215.50000000,3174.70000000,3185.30000000,       0,3185.30000000
20010413,3185.30000000,3185.30000000,3185.30000000,3185.30000000,       0,3185.30000000
20010416,3185.30000000,3185.30000000,3185.30000000,3185.30000000,       0,3185.30000000
20010417,3185.30000000,3186.70000000,3135.10000000,3186.70000000,       0,3186.70000000
20010418,3186.70000000,3275.70000000,3185.80000000,3271.30000000,       0,3271.30000000
20010419,3271.30000000,3304.50000000,3237.70000000,3249.60000000,       0,3249.60000000
20010420,3249.60000000,3277.40000000,3235.50000000,3277.40000000,       0,3277.40000000
20010423,3277.40000000,3290.80000000,3242.20000000,3261.40000000,       0,3261.40000000
20010424,3261.40000000,3274.40000000,3225.10000000,3229.80000000,       0,3229.80000000
20010425,3229.80000000,3229.80000000,3188.70000000,3204.10000000,       0,3204.10000000
20010426,3204.10000000,3233.90000000,3172.80000000,3233.20000000,       0,3233.20000000
20010427,3233.20000000,3286.50000000,3216.50000000,3268.40000000,       0,3268.40000000
20010430,3268.40000000,3298.70000000,3266.10000000,3280.80000000,       0,3280.80000000
20010501,3280.80000000,3282.40000000,3250.70000000,3272.80000000,       0,3272.80000000
20010502,3272.80000000,3301.80000000,3261.90000000,3282.60000000,       0,3282.60000000
20010503,3282.60000000,3297.20000000,3228.50000000,3240.50000000,       0,3240.50000000
20010504,3240.50000000,3271.50000000,3225.80000000,3269.40000000,       0,3269.40000000
20010507,3269.40000000,3269.40000000,3269.40000000,3269.40000000,       0,3269.40000000
20010508,3269.40000000,3292.80000000,3260.70000000,3284.00000000,       0,3284.00000000
20010509,3284.00000000,3284.00000000,3244.20000000,3271.50000000,       0,3271.50000000
20010510,3271.50000000,3324.40000000,3255.50000000,3303.60000000,       0,3303.60000000
20010511,3303.60000000,3318.40000000,3256.80000000,3263.90000000,       0,3263.90000000
20010514,3263.90000000,3263.90000000,3192.20000000,3192.20000000,       0,3192.20000000
20010515,3192.20000000,3257.60000000,3192.20000000,3251.90000000,       0,3251.90000000
20010516,3251.90000000,3267.80000000,3209.20000000,3267.80000000,       0,3267.80000000
20010517,3267.80000000,3308.40000000,3265.90000000,3265.90000000,       0,3265.90000000
20010518,3265.90000000,3292.40000000,3250.80000000,3291.00000000,       0,3291.00000000
20010521,3291.00000000,3312.10000000,3272.60000000,3295.30000000,       0,3295.30000000
